Site Name,Latitude,Longitude,Date,NO3,,,
OPTI Well #554,34.9696991,-119.7340218,1962-09-25,0.904,,,
OPTI Well #554,34.9696991,-119.7340218,1962-09-25,0.9036,,,
OPTI Well #554,34.9696991,-119.7340218,1970-09-15,8.36,,,
OPTI Well #554,34.9696991,-119.7340218,1962-09-25,0.904,,,
OPTI Well #554,34.9696991,-119.7340218,1970-09-15,8.3583,,,
OPTI Well #554,34.9696991,-119.7340218,1962-06-14,3.84,,,
OPTI Well #554,34.9696991,-119.7340218,1970-09-15,8.36,,,
OPTI Well #554,34.9696991,-119.7340218,1962-06-14,3.8403,,,
OPTI Well #554,34.9696991,-119.7340218,1970-03-23,2.71,,,
OPTI Well #554,34.9696991,-119.7340218,1961-10-04,1.85,,,
OPTI Well #554,34.9696991,-119.7340218,1970-03-23,2.7108,,,
OPTI Well #554,34.9696991,-119.7340218,1961-10-04,1.85238,,,
OPTI Well #554,34.9696991,-119.7340218,1968-04-25,2.71,,,
OPTI Well #554,34.9696991,-119.7340218,1959-10-06,2.71,,,
OPTI Well #554,34.9696991,-119.7340218,1968-04-25,2.7108,,,
OPTI Well #554,34.9696991,-119.7340218,1959-10-06,2.7108,,,
OPTI Well #554,34.9696991,-119.7340218,1967-05-12,4.97,,,
OPTI Well #554,34.9696991,-119.7340218,1959-07-28,7.68,,,
OPTI Well #554,34.9696991,-119.7340218,1967-05-12,4.9698,,,
OPTI Well #554,34.9696991,-119.7340218,1959-07-28,7.6806,,,
OPTI Well #554,34.9696991,-119.7340218,1967-05-12,4.97,,,
OPTI Well #554,34.9696991,-119.7340218,1959-04-24,2.26,,,
OPTI Well #554,34.9696991,-119.7340218,1966-06-17,2.48,,,
OPTI Well #554,34.9696991,-119.7340218,1959-04-24,2.259,,,
OPTI Well #554,34.9696991,-119.7340218,1959-04-24,2.26,,,
OPTI Well #554,34.9696991,-119.7340218,1958-12-17,2.71,,,
OPTI Well #554,34.9696991,-119.7340218,1958-12-17,2.7108,,,
OPTI Well #554,34.9696991,-119.7340218,1957-09-27,4.29,,,
OPTI Well #554,34.9696991,-119.7340218,1957-09-27,4.2921,,,
OPTI Well #554,34.9696991,-119.7340218,1953-08-05,3.61,,,
OPTI Well #554,34.9696991,-119.7340218,1953-08-05,3.6144,,,
OPTI Well #557,34.97219879,-119.7220768,1967-10-27,0.452,,,
OPTI Well #558,34.9724752,-119.6559627,1970-09-15,0,,,
OPTI Well #558,34.9724752,-119.6559627,1970-03-24,0.587,,,
OPTI Well #558,34.9724752,-119.6559627,1970-03-24,0.58734,,,
OPTI Well #558,34.9724752,-119.6559627,1969-10-03,0.51957,,,
OPTI Well #558,34.9724752,-119.6559627,1969-05-19,0.6777,,,
OPTI Well #558,34.9724752,-119.6559627,1968-10-02,0.51957,,,
OPTI Well #558,34.9724752,-119.6559627,1968-04-25,0.633,,,
OPTI Well #558,34.9724752,-119.6559627,1968-04-25,0.63252,,,
OPTI Well #558,34.9724752,-119.6559627,1968-04-25,0.633,,,
OPTI Well #558,34.9724752,-119.6559627,1967-05-24,0.565,,,
OPTI Well #558,34.9724752,-119.6559627,1967-05-24,0.56475,,,
OPTI Well #558,34.9724752,-119.6559627,1967-05-24,0.565,,,
OPTI Well #558,34.9724752,-119.6559627,1966-10-26,0.565,,,
OPTI Well #558,34.9724752,-119.6559627,1966-10-26,0.56475,,,
OPTI Well #558,34.9724752,-119.6559627,1966-10-26,0.565,,,
OPTI Well #558,34.9724752,-119.6559627,1966-07-14,0.452,,,
OPTI Well #558,34.9724752,-119.6559627,1966-07-14,0.4518,,,
OPTI Well #558,34.9724752,-119.6559627,1966-07-14,0.452,,,
OPTI Well #558,34.9724752,-119.6559627,1962-05-16,0.226,,,
OPTI Well #558,34.9724752,-119.6559627,1962-05-16,0.2259,,,
OPTI Well #558,34.9724752,-119.6559627,1962-05-16,0.226,,,
OPTI Well #562,34.9746999,-119.8968048,1966-04-06,5.42,,,
OPTI Well #562,34.9746999,-119.8968048,1966-04-06,5.4216,,,
OPTI Well #568,34.97738889,-119.7563333,2008-09-15,2.51,,,
OPTI Well #57,34.92664118,-119.5220682,1978-09-28,0.94878,,,
OPTI Well #570,34.979144,-119.8515256,1966-04-14,0.791,,,
OPTI Well #6,34.69081678,-119.2859474,1966-06-28,0.09036,,,
OPTI Well #6,34.69081678,-119.2859474,1966-06-28,0.09,,,
OPTI Well #60,34.9721975,-119.659574,1958-12-17,0.6777,,,
OPTI Well #61,34.69525,-119.3250278,2008-09-25,0.667,,,
OPTI Well #64,34.93830996,-119.661241,1991-06-24,0.2,,,
OPTI Well #64,34.93830996,-119.661241,1991-06-24,0.199922,,,
OPTI Well #64,34.93830996,-119.661241,1991-06-24,0.2,,,
OPTI Well #64,34.93830996,-119.661241,1992-06-29,0.230418,,,
OPTI Well #64,34.93830996,-119.661241,1992-06-29,0.23,,,
OPTI Well #64,34.93830996,-119.661241,1994-08-01,0.15,,,
OPTI Well #64,34.93830996,-119.661241,1994-08-01,0.149998,,,
OPTI Well #64,34.93830996,-119.661241,1994-08-01,0.15,,,
OPTI Well #64,34.93830996,-119.661241,1995-07-25,0.110013,,,
OPTI Well #64,34.93830996,-119.661241,1995-07-25,0.11,,,
OPTI Well #64,34.93830996,-119.661241,1996-07-22,0.140058,,,
OPTI Well #64,34.93830996,-119.661241,1996-07-22,0.14,,,
OPTI Well #65,34.9276111,-119.6620556,1953-08-06,0.09036,,,
OPTI Well #65,34.9276111,-119.6620556,1953-08-06,0.09,,,
OPTI Well #65,34.9276111,-119.6620556,1957-09-27,1.06173,,,
OPTI Well #65,34.9276111,-119.6620556,1957-09-27,1.06,,,
OPTI Well #65,34.9276111,-119.6620556,1978-09-28,0.40662,,,
OPTI Well #69,34.68748388,-119.346228,1972-05-24,2.0331,,,
OPTI Well #69,34.68748388,-119.346228,1977-06-21,0,,,
OPTI Well #7,34.7260936,-119.3898412,1972-04-27,0,,,
OPTI Well #70,34.96886568,-119.7273549,1966-06-17,2.94,,,
OPTI Well #700,34.9727,-119.709,2000-02-29,0.121348,,,
OPTI Well #702,34.6882,-119.358,2007-08-29,0.51,,,
OPTI Well #702,34.6882,-119.358,2007-05-29,0.06,,,
OPTI Well #702,34.6882,-119.358,2007-03-27,0.025,,,
OPTI Well #702,34.6882,-119.358,2007-02-26,0.058,,,
OPTI Well #702,34.6882,-119.358,2007-01-29,0.18,,,
OPTI Well #702,34.6882,-119.358,2001-01-31,0.1,,,
OPTI Well #702,34.6882,-119.358,2001-01-03,0.1,,,
OPTI Well #702,34.6882,-119.358,2000-10-05,0.0494382,,,
OPTI Well #702,34.6882,-119.358,2000-09-07,0.0449438,,,
OPTI Well #702,34.6882,-119.358,2000-02-29,0.148315,,,
OPTI Well #702,34.6882,-119.358,2000-02-01,0.14382,,,
OPTI Well #702,34.6882,-119.358,2013-02-04,0.097,,,
OPTI Well #702,34.6882,-119.358,2013-01-07,0.055,,,
OPTI Well #702,34.6882,-119.358,2008-01-14,0.27,,,
OPTI Well #703,35.0408,-119.886,2013-01-07,0.16,,,
OPTI Well #703,35.0408,-119.886,2000-02-29,0.157303,,,
OPTI Well #703,35.0408,-119.886,2000-02-01,0.148315,,,
OPTI Well #704,34.6878,-119.358,2000-05-01,0.1,,,
OPTI Well #704,34.6878,-119.358,2000-02-01,0.0674157,,,
OPTI Well #709,34.9454226,-119.621824,2005-03-07,2.9367,,,
OPTI Well #709,34.9454226,-119.621824,2003-06-16,22.59,,,
OPTI Well #709,34.9454226,-119.621824,2002-02-25,25.9785,,,
OPTI Well #71,34.9524768,-119.6995759,1947-03-20,3.39,,,
OPTI Well #71,34.9524768,-119.6995759,1954-05-20,3.8403,,,
OPTI Well #71,34.9524768,-119.6995759,1954-05-20,3.84,,,
OPTI Well #71,34.9524768,-119.6995759,1947-03-20,3.39,,,
OPTI Well #71,34.9524768,-119.6995759,1947-03-20,3.3885,,,
OPTI Well #710,34.8295294,-119.46336,2016-06-06,0.079,,,
OPTI Well #710,34.8295294,-119.46336,2015-06-04,0,,,
OPTI Well #711,34.97738889,-119.7563333,2008-09-15,2.51,,,
OPTI Well #712,34.93436111,-119.6898333,2012-09-20,0.031,,,
OPTI Well #712,34.93436111,-119.6898333,2008-09-15,0.02,,,
OPTI Well #713,34.90141667,-119.5476111,2008-09-18,0.839,,,
OPTI Well #72,34.9343611,-119.6898333,2008-09-15,0.02,,,
OPTI Well #72,34.9343611,-119.6898333,2014-07-23,0.041,,,
OPTI Well #72,34.9343611,-119.6898333,2017-07-14,0.035,,,
OPTI Well #721,34.92719444,-119.5560833,2008-09-18,15.1,,,
OPTI Well #730,34.6855,-119.3336,1967-05-12,0.18072,,,
OPTI Well #730,34.6855,-119.3336,1966-10-24,0.02259,,,
OPTI Well #734,34.7233,-119.3867,1975-07-10,7.9065,,,
OPTI Well #734,34.7233,-119.3867,1975-04-17,2.0331,,,
OPTI Well #739,34.7092,-119.3734,1973-05-04,0,,,
OPTI Well #74,34.94225,-119.6751667,2015-07-16,1.32,,,
OPTI Well #74,34.94225,-119.6751667,2016-07-13,1.24,,,
OPTI Well #74,34.94225,-119.6751667,2017-07-13,0.851,,,
OPTI Well #74,34.94225,-119.6751667,2008-09-17,1.1,,,
OPTI Well #74,34.94225,-119.6751667,2009-09-01,1.08,,,
OPTI Well #74,34.94225,-119.6751667,2012-07-17,1.04,,,
OPTI Well #74,34.94225,-119.6751667,2013-09-24,1.38,,,
OPTI Well #74,34.94225,-119.6751667,2014-07-24,1.34,,,
OPTI Well #741,34.7991,-119.2971,1972-05-23,9.4878,,,
OPTI Well #742,34.7812,-119.2835,1973-05-03,0,,,
OPTI Well #743,34.7387,-119.3088,1966-05-12,1.42317,,,
OPTI Well #750,34.7693,-119.4357,1965-03-02,0.4518,,,
OPTI Well #758,34.8365,-119.3878,1975-06-17,0.63252,,,
OPTI Well #759,34.8612,-119.5136,1965-09-28,0.2259,,,
OPTI Well #759,34.8612,-119.5136,1965-04-27,0.6777,,,
OPTI Well #76,34.93402778,-119.6070278,1960-09-22,7,,,
OPTI Well #76,34.93402778,-119.6070278,1960-09-22,6.78,,,
OPTI Well #76,34.93402778,-119.6070278,1960-09-22,4.97,,,
OPTI Well #76,34.93402778,-119.6070278,1960-10-12,3.61,,,
OPTI Well #76,34.93402778,-119.6070278,1966-07-14,17.2,,,
OPTI Well #76,34.93402778,-119.6070278,1966-10-26,11.7,,,
OPTI Well #76,34.93402778,-119.6070278,2008-07-29,10.4,,,
OPTI Well #76,34.93402778,-119.6070278,2008-09-17,10.3,,,
OPTI Well #761,34.9392,-119.5782,1973-05-23,13.554,,,
OPTI Well #762,34.9392,-119.5381,1966-10-26,4.9698,,,
OPTI Well #766,34.9569,-119.6323,1965-09-28,0.2259,,,
OPTI Well #766,34.9569,-119.6323,1965-04-27,0.4518,,,
OPTI Well #766,34.9569,-119.6323,1964-09-28,0,,,
OPTI Well #766,34.9569,-119.6323,1964-04-27,0.9036,,,
OPTI Well #766,34.9569,-119.6323,1963-09-25,2.259,,,
OPTI Well #766,34.9569,-119.6323,1963-04-25,1.26504,,,
OPTI Well #766,34.9569,-119.6323,1962-09-25,0.74547,,,
OPTI Well #766,34.9569,-119.6323,1961-04-07,3.1626,,,
OPTI Well #766,34.9569,-119.6323,1959-04-24,0.9036,,,
OPTI Well #766,34.9569,-119.6323,1958-05-26,0.94878,,,
OPTI Well #766,34.9569,-119.6323,1957-09-27,2.32677,,,
OPTI Well #77,34.9311583,-119.5952556,2009-04-08,0.454059,,,
OPTI Well #77,34.9311583,-119.5952556,2009-04-08,0.453,,,
OPTI Well #79,34.92719444,-119.5560833,2008-07-08,12,,,
OPTI Well #79,34.92719444,-119.5560833,2008-09-18,15.1,,,
OPTI Well #79,34.92719444,-119.5560833,2009-07-21,16.5,,,
OPTI Well #79,34.92719444,-119.5560833,2010-08-03,15.6,,,
OPTI Well #79,34.92719444,-119.5560833,2011-08-11,17.5,,,
OPTI Well #8,34.72609358,-119.3842854,1972-04-26,6.777,,,
OPTI Well #8,34.72609358,-119.3842854,1976-06-23,4.2921,,,
OPTI Well #81,34.93766667,-119.4820833,2011-08-16,45.4059,,,
OPTI Well #81,34.93766667,-119.4820833,2011-08-16,45.3,,,
OPTI Well #83,34.83413889,-119.4765278,2011-08-16,2.18,,,
OPTI Well #840,35.01233,-119.84173,2015-01-12,0.8,,,
OPTI Well #841,35.00323,-119.83181,2015-02-26,0.6,,,
OPTI Well #842,35.00597,-119.83601,2015-03-20,0.5,,,
OPTI Well #843,35.00913,-119.83959,2015-01-30,0.8,,,
OPTI Well #844,35.01837,-119.84697,2015-10-16,1.9,,,
OPTI Well #845,35.02252,-119.84979,2015-09-28,2.8,,,
OPTI Well #846,35.02526,-119.85343,2015-07-08,0.1,,,
OPTI Well #847,35.01977,-119.85007,2015-08-14,2.2,,,
OPTI Well #848,35.02906,-119.85714,2015-11-06,3.1,,,
OPTI Well #849,35.02783,-119.86077,2015-07-26,6.6,,,
OPTI Well #85,34.81942319,-119.4523437,2003-07-21,0.676,,,
OPTI Well #85,34.81942319,-119.4523437,2004-07-13,0.279,,,
OPTI Well #85,34.81942319,-119.4523437,2005-07-14,6.85,,,
OPTI Well #85,34.81942319,-119.4523437,2006-07-18,3.34,,,
OPTI Well #85,34.81942319,-119.4523437,2007-07-30,15.7,,,
OPTI Well #85,34.81942319,-119.4523437,2008-07-08,9.22,,,
OPTI Well #85,34.81942319,-119.4523437,2009-07-21,2.82,,,
OPTI Well #85,34.81942319,-119.4523437,2010-07-29,1.68,,,
OPTI Well #85,34.81942319,-119.4523437,1964-02-07,1.27,,,
OPTI Well #85,34.81942319,-119.4523437,2011-07-12,2.14,,,
OPTI Well #85,34.81942319,-119.4523437,1966-10-26,0.136,,,
OPTI Well #85,34.81942319,-119.4523437,1967-10-31,0.678,,,
OPTI Well #85,34.81942319,-119.4523437,1968-04-25,0.045,,,
OPTI Well #85,34.81942319,-119.4523437,1970-03-23,0.565,,,
OPTI Well #85,34.81942319,-119.4523437,1970-09-15,0.678,,,
OPTI Well #85,34.81942319,-119.4523437,1971-03-22,0.678,,,
OPTI Well #85,34.81942319,-119.4523437,1971-09-22,0.452,,,
OPTI Well #85,34.81942319,-119.4523437,1972-03-13,0.452,,,
OPTI Well #85,34.81942319,-119.4523437,1973-05-23,0.294,,,
OPTI Well #85,34.81942319,-119.4523437,1974-05-28,0.361,,,
OPTI Well #85,34.81942319,-119.4523437,1975-05-16,0,,,
OPTI Well #85,34.81942319,-119.4523437,1977-10-18,0.361,,,
OPTI Well #85,34.81942319,-119.4523437,1991-06-24,0.47,,,
OPTI Well #85,34.81942319,-119.4523437,1992-06-29,0.27,,,
OPTI Well #85,34.81942319,-119.4523437,1993-08-03,1.2,,,
OPTI Well #85,34.81942319,-119.4523437,1994-08-01,1.1,,,
OPTI Well #85,34.81942319,-119.4523437,1995-07-25,1.3,,,
OPTI Well #85,34.81942319,-119.4523437,1996-07-25,3.3,,,
OPTI Well #85,34.81942319,-119.4523437,1997-09-09,3.45,,,
OPTI Well #85,34.81942319,-119.4523437,1998-07-21,1.31,,,
OPTI Well #85,34.81942319,-119.4523437,1999-07-20,1.75,,,
OPTI Well #85,34.81942319,-119.4523437,2000-07-18,2.24,,,
OPTI Well #85,34.81942319,-119.4523437,2001-07-24,0.629,,,
OPTI Well #85,34.81942319,-119.4523437,2002-07-29,0.624,,,
OPTI Well #850,35.01475,-119.84595,2015-09-04,1,,,
OPTI Well #88,34.7914722,-119.393111,2011-08-18,0.658,,,
OPTI Well #88,34.7914722,-119.393111,2011-08-18,0.657369,,,
OPTI Well #88,34.7914722,-119.393111,2011-08-18,0.658,,,
OPTI Well #89,34.70813889,-119.3785,1965-03-25,0,,,
OPTI Well #89,34.70813889,-119.3785,1966-10-26,0.203,,,
OPTI Well #90,34.89425,-119.5199167,2008-09-17,3.99,,,
OPTI Well #90,34.89425,-119.5199167,2012-09-20,4.93,,,
OPTI Well #91,34.89771667,-119.542125,2009-11-05,0.985,,,
OPTI Well #92,34.86927778,-119.5146389,1965-04-27,0.678,,,
OPTI Well #92,34.86927778,-119.5146389,1965-09-28,0.226,,,
OPTI Well #94,34.90141667,-119.547611,2008-07-29,0.853,,,
OPTI Well #94,34.90141667,-119.547611,2008-09-18,0.839,,,
OPTI Well #94,34.90141667,-119.547611,2009-07-21,0.765,,,
OPTI Well #94,34.90141667,-119.547611,2010-07-29,0.638,,,
OPTI Well #95,34.89975,-119.5839167,2011-08-19,0.0951039,,,
OPTI Well #95,34.89975,-119.5839167,2011-08-19,0.095,,,
OPTI Well #96,34.89025548,-119.616517,2011-08-19,0.488,,,
OPTI Well #98,34.8839722,-119.6354722,2011-08-16,1.67,,,
OPTI Well #98,34.8839722,-119.6354722,2011-08-16,1.6694,,,
OPTI Well #98,34.8839722,-119.6354722,2011-08-16,1.67,,,
OPTI Well #99,34.89978056,-119.657725,2009-11-04,0,,,
